episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
67, -4593.089321374893, 2, 4.5114863019998666, 163, 52701,                                             52701, 51.58008575439453, 673.8709716796875
68, -4126.976583242416, 2, 7.53269335799996, 286, 52987,                                             52987, 49.572879791259766, 676.308349609375
69, -3068.099732339382, 2, 7.1176369360000535, 265, 53252,                                             53252, 50.23532485961914, 672.2483520507812
70, -3504.92338681221, 2, 6.333362345999376, 244, 53496,                                             53496, 47.793846130371094, 673.9991455078125
71, -4100.938049554825, 3, 11.370609876000344, 429, 53925,                                             53925, 48.940155029296875, 677.6585083007812
72, -4824.03927063942, 2, 13.748179735000122, 524, 54449,                                             54449, 48.63071823120117, 685.5612182617188
73, -3565.419494867325, 2, 7.717432452000139, 286, 54735,                                             54735, 50.379150390625, 693.20068359375
74, -5125.969784975052, 2, 15.75484607099952, 615, 55350,                                             55350, 50.945152282714844, 699.4530029296875
75, -10758.035967111588, 2, 26.986114166000334, 1052, 56402,                                             56402, 50.4694709777832, 709.7442626953125
76, -3052.5104089975357, 2, 6.916921697000362, 261, 56663,                                             56663, 51.54086685180664, 716.426025390625
77, -4338.3410811424255, 2, 15.767630856000324, 508, 57171,                                             57171, 51.113746643066406, 718.92822265625
78, -4269.193353176117, 2, 17.770407588000126, 564, 57735,                                             57735, 51.74519348144531, 725.66162109375
79, -7237.005893588066, 2, 46.80987978600024, 1484, 59219,                                             59219, 51.94846725463867, 734.4280395507812
80, 1221.24107542634, 1, 15.561438831000487, 491, 59710,                                             59710, 52.634910583496094, 738.456787109375
81, -5621.197766423225, 2, 21.146684714000003, 675, 60385,                                             60385, 52.68567657470703, 747.5241088867188
82, -10161.009123027325, 2, 48.238982662000126, 1542, 61927,                                             61927, 53.702110290527344, 759.2872924804688
83, 1134.6479936242104, 1, 12.151990125999873, 385, 62312,                                             62312, 54.444671630859375, 765.2019653320312
84, -6217.509570837021, 2, 19.750927920999857, 627, 62939,                                             62939, 54.69256591796875, 771.2008666992188
85, -6139.702079951763, 2, 37.62820686299983, 1197, 64136,                                             64136, 55.2746696472168, 775.3228149414062
86, -5665.434541344643, 2, 28.774696028000108, 912, 65048,                                             65048, 54.87609100341797, 782.3589477539062
87, -3240.0456504821777, 3, 9.944293075000132, 310, 65358,                                             65358, 56.77888870239258, 789.510498046875
88, -5281.301698923111, 2, 29.57378194499961, 924, 66282,                                             66282, 56.050357818603516, 789.3969116210938
89, -2655.86492395401, 1, 41.23304442999961, 1312, 67594,                                             67594, 56.069549560546875, 795.566162109375
90, -4830.284137547016, 2, 12.729516057000183, 390, 67984,                                             67984, 55.98029708862305, 793.9826049804688
91, -4169.866681694984, 3, 20.172059440999874, 639, 68623,                                             68623, 55.43732452392578, 790.9016723632812
92, 2326.6835609078407, 1, 4.71272078399943, 140, 68763,                                             68763, 56.53742599487305, 787.1268920898438
93, -5721.3082773685455, 3, 19.363248878000377, 614, 69377,                                             69377, 55.61742401123047, 790.5062255859375
94, -3903.718968987465, 3, 17.139700352000546, 545, 69922,                                             69922, 57.025814056396484, 796.2528076171875
95, -3470.3889243602753, 3, 11.146378207999987, 351, 70273,                                             70273, 55.06156539916992, 794.3138427734375
96, 1385.6329799294472, 1, 13.12969456600058, 411, 70684,                                             70684, 57.48554992675781, 793.419189453125
97, 1956.5280133485794, 1, 9.952459694999561, 314, 70998,                                             70998, 56.515716552734375, 797.6141967773438
98, -3935.0269580483437, 2, 20.95307797999976, 658, 71656,                                             71656, 54.61296844482422, 796.7244873046875
99, -6008.1339873075485, 4, 50.64353416599988, 1624, 73280,                                             73280, 54.92399597167969, 796.3280639648438
100, 2121.925567150116, 1, 6.336735755000518, 191, 73471,                                             73471, 55.03266143798828, 791.418212890625
101, -5435.47439289093, 4, 50.262696906999736, 1580, 75051,                                             75051, 55.12294387817383, 799.4945678710938
102, 1263.5191842317581, 1, 13.739527792000445, 424, 75475,                                             75475, 55.227806091308594, 803.0358276367188
103, -3282.368887782097, 2, 8.12235415000032, 251, 75726,                                             75726, 56.22176742553711, 803.1243286132812
